2023-02-10 14:24:36,062: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,065: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,078: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,109: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,125: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,140: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,156: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,171: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,187: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,202: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,234: Mouse scrolled at (291, 391)(0, -1)
2023-02-10 14:24:36,635: Mouse scrolled at (291, 391)(0, 2)
2023-02-10 14:24:36,645: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,649: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,656: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,664: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,671: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,678: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,685: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,716: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,732: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,748: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,764: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,780: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,796: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,812: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,827: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:36,842: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,858: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,873: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,888: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,904: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,921: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,923: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,952: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,967: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,982: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:36,998: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,006: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,030: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,046: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,062: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,079: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,094: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,138: Mouse scrolled at (291, 391)(0, 2)
2023-02-10 14:24:37,146: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,153: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,160: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,168: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,175: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,182: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,189: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,196: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,233: Mouse scrolled at (291, 391)(0, 1)
2023-02-10 14:24:37,248: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,264: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,279: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,295: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,311: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,326: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,342: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,358: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,374: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,390: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,405: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,421: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,437: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,453: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:37,485: Mouse scrolled at (291, 391)(0, 0)
2023-02-10 14:24:41,031: Mouse scrolled at (213, 454)(0, 1)
2023-02-10 14:24:41,038: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,046: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,053: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,060: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,067: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,075: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,081: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,096: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,119: Mouse scrolled at (213, 454)(0, 1)
2023-02-10 14:24:41,134: Mouse scrolled at (213, 454)(0, 1)
2023-02-10 14:24:41,149: Mouse scrolled at (213, 454)(0, 1)
2023-02-10 14:24:41,164: Mouse scrolled at (213, 454)(0, 1)
2023-02-10 14:24:41,177: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,201: Mouse scrolled at (213, 454)(0, 1)
2023-02-10 14:24:41,216: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,232: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,247: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,262: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,278: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,294: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,309: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,324: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,341: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,355: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,370: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,386: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,401: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,416: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,432: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:41,447: Mouse scrolled at (213, 454)(0, 0)
2023-02-10 14:24:56,214: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,214: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,230: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,248: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,249: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,261: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,263: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,277: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,277: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,296: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,296: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,309: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,309: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,325: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,325: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,340: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,340: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,356: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,356: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,356: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,373: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,373: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,389: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,389: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,404: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,404: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,419: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,419: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,435: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,435: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,451: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,451: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,451: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,467: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,482: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,482: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,498: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,514: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,530: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,546: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,562: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,751: Mouse scrolled at (316, 617)(0, -2)
2023-02-10 14:24:56,767: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,767: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,782: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,782: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,798: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,798: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,814: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,814: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,829: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,829: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,845: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,846: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,846: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,861: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,861: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,876: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,876: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,892: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,892: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,908: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,908: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,923: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:56,923: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,238: Mouse scrolled at (316, 617)(0, -2)
2023-02-10 14:24:57,253: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,253: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,269: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,269: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,269: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,285: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,285: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,300: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,300: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,317: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,317: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,333: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,333: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,348: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,348: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,364: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,366: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,366: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,381: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,381: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,395: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,395: Mouse scrolled at (316, 617)(0, -1)
2023-02-10 14:24:57,857: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,857: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,872: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,872: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,888: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,888: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,904: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,904: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,919: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,919: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,935: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,935: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,935: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:24:57,968: Mouse scrolled at (316, 617)(0, 0)
2023-02-10 14:25:16,726: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,741: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,741: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,758: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,774: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,774: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,789: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,789: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,805: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,805: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,820: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,820: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,836: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,836: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,852: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,853: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,853: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,870: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,870: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,883: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,883: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,899: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,899: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,916: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,916: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,931: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,931: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,931: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,947: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:16,947: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,272: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,288: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,288: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,305: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,305: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,305: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,321: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,321: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,336: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,336: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,352: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,352: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,367: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,399: Mouse scrolled at (215, 385)(0, 0)
2023-02-10 14:25:17,415: Mouse scrolled at (215, 385)(0, 0)
